,datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude
2252,10/15/02 18:00,Bosler,WY,US,unknown,120.0,2 minutes,Women pass through Bosler&#44 Wyoming twice without turning around.,10/31/03,41.576111100000006,-105.6947222
2253,10/15/02 19:45,Lake Forest Park,WA,US,sphere,240.0,3-4 minutes,Lake Forest Park&#44 WA: On the evening of Tuesday 10/15/02 at approximately 7:45 PM PST&#44 a friend and I were in his backyard changing the,10/28/02,47.756944399999995,-122.27972220000001
2254,10/15/02 20:10,Rexford,MT,US,chevron,30.0,30 sec,Twelve chevron shaped crafts spotte over Lake Koocanusa&#44 Montana.,10/28/02,48.89944439999999,-115.1711111
2255,10/15/02 20:30,Darwin (Nt&#44 Australia),NT,AU,chevron,60.0,1min,two loud noises&#44 saw unusual lights in the sky not common for the area,10/15/02,-12.45722,130.836639
2256,10/15/02 20:30,Noble,OK,US,light,5.0,5sec,Light that streaked across sky stopped and then stopped.,10/28/02,35.139166700000004,-97.3944444
2257,10/15/02 21:15,Albrightsville,PA,US,light,180.0,3 minutes,Aurora borealis looking lights on the horizon shoot overhead to form a pulsating circle consisting of eight curved rectangles.,3/21/03,41.014444399999995,-75.6013889
2258,10/15/02 22:00,Monroe,GA,US,light,3600.0,an hour or more,Color dance in the sky in Walton county Georgia,2/1/07,33.7947222,-83.7133333
2259,10/15/02 22:00,San Clemente,CA,US,triangle,900.0,10-15 min,Triangular object cruzes north slowely along the 5 freeway in San Clemente CA( 10/15/02),11/26/03,33.4269444,-117.6111111
2260,10/15/02 22:30,Slough&#44 Berksire (Uk/England),,,light,0.0,unknown,There was just rotating white lights in the sky moving back and fourth at speed.,10/15/02,51.510538000000004,-0.5950409999999999
2261,10/15/02 23:00,Omsk (Russia),,,0,0.0,0,Three lights seen passing from west to east in the night sky.,2/11/03,54.966667,73.383333
2262,10/15/02 23:00,West Valley,UT,,sphere,0.0,4,Two at a time for 4 hours...,10/28/02,41.591051,-111.38492600000001
2263,37545,Hancock,MN,US,0,0.0,0,last fall in late oct. i was going to work and noticed a depression in a cattail slough. a week later went out to look at it the cattai,3/21/03,45.4975,-95.79638890000001
2264,37545,Los Angeles,CA,US,triangle,30.0,30 seconds,Laurel canyon TRIANGLE  craft  &#3902,5/24/05,34.0522222,-118.2427778
2265,10/15/03 0:00,Ft. Mckay (Canada),AB,,light,4.0,4 seconds,Blue light in canada,10/30/12,57.186758,-111.636785
2266,10/15/03 0:30,Boise (South Of),ID,US,triangle,0.0,0,New Area 51 in Idaho,3/2/04,43.6136111,-116.2025
2267,10/15/03 3:00,Crandall,IN,US,light,7200.0,2+ hours,Light over Southern Indiana town of Crandall  ((NUFORC Note:  Suspected sighting of a &quot;twinkling&quot; star.  PD)),10/17/03,38.2875,-86.0663889
2268,10/15/03 4:00,Flagstaff,AZ,US,oval,900.0,15 min,i was traveling at this time in my life and called a VW  van home...camping out was what i did to save money on rent&#44 flagstaff&#44 arizon,4/14/09,35.1980556,-111.65055559999999
2269,10/15/03 6:30,San Jose,CA,US,triangle,240.0,4 min,transluscent pink tree like object -2 ft tall hovered and then floated horizontally,10/31/03,37.3394444,-121.8938889
2270,10/15/03 10:00,Weatherford,TX,US,changing,240.0,2 to4 minutes,Myself and a friend were standing outside on the west side of our place of employment when he said to me what in the what hell is that.,1/17/04,32.7591667,-97.7969444
2271,10/15/03 11:00,Plant City,FL,US,disk,120.0,2 minutes,On my way out to the shed in our back yard to put a tool up&#44 I wittnessed over the Oak tree tops behind our shed a saucer hovering. The,10/17/03,28.0183333,-82.1130556
2272,10/15/03 11:30,Little Rock,AR,US,circle,60.0,< 1min,Circular white object seen over the Arkansas River,10/17/03,34.7463889,-92.28944440000001
2273,10/15/03 13:00,Granada Hills,CA,US,disk,900.0,15 min,i submited a earlier case but this is the full long story . me and my friend were out side in my front yard on a clear cool day on,12/9/03,34.2647222,-118.5222222
2274,10/15/03 15:00,Ironwood,MI,US,disk,300.0,5 minutes,UFO hovers above Lake Superior.,11/8/03,46.4547222,-90.1708333
2275,10/15/03 17:00,Chiefland,FL,US,cigar,180.0,2 or 3 minutes,Two cigar shaped UFOs meet near a small plane in the afternoon Florida sky.,4/27/04,29.474722200000002,-82.86
2276,10/15/03 17:20,Richmond,IN,US,circle,180.0,2-3 minutes,Object paces commercial jetliner then leaves at great speed,11/26/03,39.828888899999995,-84.89027779999999
2277,10/15/03 17:30,Indianapolis,IN,US,unknown,180.0,3:00,Strange Looking UFO and others,12/9/03,39.7683333,-86.1580556
2278,10/15/03 18:00,Westerville,OH,US,unknown,2400.0,40 minutes,UFO over Westerville&#44 Ohio?,5/24/05,40.1261111,-82.9291667
2279,10/15/03 18:45,Sheridan,AR,US,cigar,600.0,10 min,It was a slim cigar shaped silver metal object (like a plane with no wings).  It had a orange glow-possible reflection from the sun.,10/31/03,34.3069444,-92.4011111
2280,10/15/03 19:15,Elizabeth,PA,US,disk,300.0,5 minutes,saucer shape seen from bottom with triangular lights with point in center&#44 grey in shape.300&#39 up.,10/31/03,40.2691667,-79.89
2281,10/15/03 19:25,Collinsville,OH,US,light,600.0,10 minutes,Several UFOs reported in southwest Ohio over several days and this may be another sighting.,10/31/03,39.5152778,-84.6094444
2282,10/15/03 20:00,North Little Rock,AR,US,changing,300.0,5 min,Huge object spotted over Batesville Pike road in North Little Rock Arkansas,10/30/06,34.7694444,-92.2669444
2283,10/15/03 20:30,Aberdeen,WA,US,disk,15.0,15 sec,Dark colored semi-disked shaped craft flew over Aberdeen Wa.,12/12/09,46.97555560000001,-123.81444440000001
2284,10/15/03 20:30,Knoxville,TN,US,light,1800.0,30 minutes,Bright light attracts 8 planes,10/17/03,35.960555600000006,-83.9208333
2285,10/15/03 20:30,Wofford Heights,CA,US,circle,1200.0,15 to 20 minutes,Bright light broke into 6 objects two turn toward us the others vanished metal sparks fell from sky to ground,10/31/03,35.7069444,-118.45527779999999
2286,10/15/03 20:45,Hamilton,OH,US,diamond,600.0,10 minutes,Detailed sighting in Southwest Ohio a little over an hour after the Collinsville sighting.,11/8/03,39.39944439999999,-84.56138890000001
2287,10/15/03 21:00,Hernando,FL,US,unknown,0.0,clear,RAPID SPEED AND CHANGE DIRECTION,10/31/03,28.8997222,-82.37472220000001
2288,10/15/03 21:15,Mesa,AZ,US,circle,600.0,10 minutes,Coming Home,11/11/03,33.4222222,-111.8219444
2289,10/15/03 22:00,Sylvan Beach,NY,US,fireball,45.0,45 secons,Large fireball falling to earth,5/24/05,43.196388899999995,-75.7308333
2290,10/15/03 23:00,Brewster,MA,US,cigar,600.0,10 min,soldiers observe large unidentified craft as fighters give chase,8/7/07,41.76,-70.08333329999999
2291,10/15/03 23:00,Maryville,MO,US,light,10.0,10 seconds,Amber Lights in formation&#44 and then changing alignment,6/4/04,40.3461111,-94.87222220000001
2292,10/15/03 23:00,Tuolumne,CA,US,light,60.0,1 minute  (?),single&#44round white light object approached&amp;tailgated airliner@nite&#44 made U turn&#44 then L turn &amp; crossed in front of me&#44call FAA.,11/26/03,37.9608333,-120.2363889
2293,10/15/03 23:30,Delaware,OH,US,light,3.0,2-3 seconds,Flashing Large lights like intense headlights on the bedroom wall over my bed at night&#33,12/9/03,40.2986111,-83.0680556
2294,10/15/04 0:00,Dallas/Ft. Worth (Mansfield),TX,,fireball,1800.0,20-30 minutes,NON BELIEVER TO FIRM BELIEVER FROM ONE ENCOUNTER,1/19/05,32.755488,-97.330766
2295,10/15/04 0:00,Gainesville,FL,US,unknown,900.0,15 minutes,A ball of light comming twords me in a haze of fog.,10/8/07,29.651388899999997,-82.325
2296,10/15/04 1:00,Sedona,AZ,US,light,120.0,2 minutes,BALL OF LIGHT MOVED AROUND IN THE SKY&#44 THEN DISAPPEARED BEHIND MOUNTAINS.,1/10/14,34.8697222,-111.7602778
2297,10/15/04 1:40,Oakland,NE,US,cone,720.0,12 min,A coworker and I saw a cone shaped object hoover for awhile and with a glow to it then alittle explosion happened and it was gone.,10/27/04,41.8358333,-96.4666667
2298,10/15/04 1:45,Grants Pass-Murphy Area,OR,,unknown,9000.0,2.5 hours,Fighters give chase to UFO within President Bush restricted air space.,11/2/04,42.439007000000004,-123.328392
2299,10/15/04 2:00,Calexico,CA,US,triangle,180.0,3 minutes,several sightings in imperial county october 2004.,2/14/10,32.6788889,-115.49805559999999
2300,10/15/04 2:45,Groves,TX,US,light,120.0,2 min,Dancing balls of light over the Texas night sky.,12/7/06,29.948055600000004,-93.9169444
2301,10/15/04 4:30,Brookline,MA,US,triangle,25.0,25 secends,Triangle shaped craft sighting over Brookline MA.,5/15/06,42.3316667,-71.1216667
2302,10/15/04 5:15,Punta Gorda (Near) (I-75; Near Kings Highway Exit),FL,US,cigar,600.0,10 minutes,Large&#44 &quot;plane-like&quot; object seen in the morning sky.,7/28/10,26.929444399999994,-82.0455556
2303,10/15/04 5:30,Saugus,CA,US,flash,180.0,3 minutes,UFO was seen,12/12/09,34.4113889,-118.53916670000001
2304,10/15/04 6:00,Wingdale,NY,US,other,4.0,2 to 4 seconds,It was a cloudy morning&#44 the object just streaked across the sky&#44 it was a blue object&#39moving at a speed that it just caught my eyes.,12/16/05,41.646944399999995,-73.5686111
2305,10/15/04 6:55,Great Falls,MT,US,unknown,2.0,seconds,5 or 6 elliptical lights appear in front of truck and then suddenly move over it and disappear,10/27/04,47.5002778,-111.3
2306,10/15/04 8:35,Mckenzie Bridge,OR,US,flash,300.0,5 mintues,a bright flashing light changed colors and danced above us for 5 minutes,10/27/04,44.175277799999996,-122.16277779999999
2307,10/15/04 14:00,Trenton,NJ,US,changing,900.0,15 minutes,It was an overcast day. I and 3 other members of my family were on the front porch.  I noticed a long white object in the sky at 2:00.,2/1/07,40.216944399999996,-74.7433333
2308,10/15/04 18:22,Lawrence,KS,US,other,15.0,approx. 15 sec.,Object   with crescent-shaped &#39nose&#39 flew in direction of the opened side  (i.e. with pointed ends of crescent leading),10/27/04,38.9716667,-95.235
2309,10/15/04 19:59,Calabash,NC,US,rectangle,3.0,.05 min.,ufo over sunset beach n.c.,8/5/09,33.890555600000006,-78.5686111
2310,10/15/04 20:05,Scottsdale,AZ,US,formation,900.0,15 minutes,8 light formation traveling straight up South of Phoenix,10/27/04,33.5091667,-111.89833329999999
2311,10/15/04 21:12,Baltimore,MD,US,chevron,15.0,15 seconds,Chevron sighted off I-95 north of Baltimore MD.,10/27/04,39.2902778,-76.6125
2312,10/15/04 21:45,El Paso (Rural),IL,US,light,10.0,10 seconds,Large Orange Sphere&#39s Over Rural Illinois,5/24/05,40.7391667,-89.01638890000001
2313,10/15/04 22:30,Rock Hill,SC,US,light,900.0,10-15 minutes,We watched a faint light&#44 high in the sky&#44 blink every ten seconds and made several changes in direction before gmoving out of sight.,10/27/04,34.9247222,-81.0252778
2314,10/15/04 23:00,East Scarborough (Canada),ON,,light,7.0,6-7 seconds,2 moving lights,10/8/07,43.776426,-79.231752
2315,10/15/04 23:00,Minneapolis,MN,US,disk,120.0,2 mins,Look to the clouds,2/1/07,44.98,-93.26361109999999
2316,10/15/04 23:00,Saint Paul,MN,US,sphere,600.0,10min,11 balls of solid light formed a circle around the horizon&#44  sat still for a while then quickly darted around and disappeared.,2/8/05,44.944444399999995,-93.0930556
2317,10/15/04 23:00,Waterloo (Canada),ON,CA,circle,15.0,15 second,Three large lights in triangle form and then they got smaller and disappeared,2/1/07,45.35,-72.516667
2318,10/15/04 23:30,Phoenix,AZ,US,light,240.0,4 minutes,Bright Red Light,10/27/04,33.4483333,-112.07333329999999
2319,10/15/05 1:00,New Caney,TX,US,formation,480.0,8 minutes,I NEVER THOUGHT IT WOULD HAPPEN TO ME.,12/16/05,30.155,-95.2111111
2320,10/15/05 1:30,La Crosse,WI,US,formation,5.0,5 sec,5 lights in V formation&#44 racing across night sky before abruptly disappearing,11/3/05,43.8013889,-91.2394444
2321,10/15/05 3:00,Arlington,TX,US,light,120.0,2 minutes,At approximately 3 am a bright light appeared NNE in the sky about 3 miles away at about 50 degrees above the horizon.  The object was,11/3/05,32.735555600000005,-97.1077778
2322,10/15/05 4:00,Ammon,ID,US,triangle,1500.0,25 minutes,((NUFORC Note:  Possibly not a serious report.  PD))  Black Triangle UFO spotted and had a encounter.&#8230;,10/20/05,43.4697222,-111.96583329999999
2323,10/15/05 4:32,Houston,TX,US,circle,300.0,5 minutes,UFO SIGHTED HOVERING AT REAR OF HOUSTON RESIDENCE. Richard &amp; June  H. /HUSBAND &amp; WIFE WITNESS,10/20/05,29.763055600000005,-95.3630556
2324,10/15/05 8:30,Oxford,OH,US,oval,60.0,1 minutes,Oval silver flashing Object flying SE over Oxford&#44 OH on a clear morning,10/20/05,39.506944399999995,-84.7452778
2325,10/15/05 10:00,Kansas City,MO,US,light,2.0,2 seconds,Bright blue light  very fast&#44 defied physics.,10/20/05,39.0997222,-94.5783333
2326,10/15/05 10:19,St. Charles,MO,US,sphere,2.0,2 seconds,Bright Blue Ball of light,11/3/05,38.783888899999994,-90.48111109999999
2327,10/15/05 11:00,Joliet,IL,US,flash,1.0,half second,A large flash in the sky&#44 only for a short time.,3/11/06,41.525,-88.0816667
2328,10/15/05 13:10,Phoenix,OR,US,cigar,300.0,3-5 min.,A jet black colored cigar-shaped object&#44 with 2 tapered sharply shaped points at its ends&#44 seen moving forward in a specific direction.,12/12/11,42.275555600000004,-122.81694440000001
2329,10/15/05 14:00,Thrall,LA,,0,1200.0,20 mins,I shirt-boxed shaped object flew over my house slowly and silently on afternoon in Thrall&#44 Texas.,6/9/09,34.384721,-117.90284199999999
2330,10/15/05 16:00,Cary,NC,US,unknown,300.0,5min,My friends and I where jokeing around outside and i got shoved and fell then I saw the craft it was moveing about 100-200 mph at proubl,10/30/06,35.791388899999994,-78.78138890000001
2331,10/15/05 16:00,Mineola,TX,US,egg,40.0,40sec.,Saw a metalic football shaped object traveling 200 to 250 mph at  about 1000 to 1500 ft. No sound&#44no windows&#44no wings &#44no trail .,4/27/07,32.66305560000001,-95.4880556
2332,10/15/05 19:05,Marlton,NJ,US,formation,420.0,7 minutes,After retrieving a few items from the trunk of my car&#44 I noticed three objects following each other in a line&#44 flying north&#44 then north,10/20/05,39.8911111,-74.92222220000001
2333,10/15/05 20:00,Hiwassee,VA,US,changing,600.0,20:00-20:10,Hello&#44  I saw a light above a wooded area near my house white light no noise I watched it  turn from one light into two then back to on,10/20/05,36.968611100000004,-80.71388890000001
2334,10/15/05 20:15,Bartlesville,OK,US,other,30.0,roughly 15-30 seconds,((NUFORC Note:  Student report.  PD))  I sighted a prismic diamond-shaped object that glowed yellow green hovering over the trees.,12/16/05,36.7472222,-95.9805556
2335,10/15/05 21:00,Austin,TX,US,other,30.0,hours,Two red &amp; green lights over SE Austin,12/16/05,30.266944399999996,-97.7427778
2336,10/15/05 21:25,Bullhead City/Laughlin,AZ,,other,1200.0,20 minutes,Hello&#44 I reported an event on 4/7/2004 20:05&#44 an identical event took place yet again in almost the exact same area as the previous eve,10/20/05,35.16545,-114.556774
2337,10/15/05 22:00,Brentwood,NH,US,light,1200.0,20 minutes,There were red dot in the distance and the would blink and they had nonoise and my father told me that they might of been stelth bomber,1/10/09,42.9786111,-71.0733333
2338,10/15/05 22:00,Gleason,WI,US,sphere,1200.0,20 minutes,orange glowing sphere&#44 very low to the ground,12/16/05,45.3088889,-89.49638890000001
2339,10/15/05 22:00,Seattle,WA,US,cylinder,90.0,1.5 min,Cylindrical object hovering past my car at close range,4/27/07,47.6063889,-122.33083329999998
2340,10/15/05 22:00,Springfield,MO,US,light,15.0,15 seconds,Descending lights were observed by two groups of people within a single hour  and 100 miles apart.,10/20/05,37.2152778,-93.2980556
2341,10/15/05 22:30,Gleason,WI,US,sphere,5.0,5 seconds,orange spherical-shaped ufo flies over lake; amazing speed,2/14/06,45.3088889,-89.49638890000001
2342,10/15/05 23:00,Americus,GA,US,light,1800.0,10 to 30 minutes,There was one light&#44 but if  you used binoculors you could see for lights.,10/30/06,32.0722222,-84.2327778
2343,10/15/05 23:00,Converse,IN,US,other,15.0,10-15 seconds each time,We were sitting around a fire when  three lights lit up in a horizontal fashion in the western sky.,2/24/07,40.5775,-85.8733333
2344,10/15/05 23:00,Fairbanks,AK,US,light,0.0,30,4 balls floating over town &#44 disappearing one by one and coming back &#44 happend twice,3/11/06,64.8377778,-147.7163889
2345,10/15/05 23:00,Gleason,WI,US,sphere,2.0,few seconds,One sphere craft (viewed by two different groups) similar characteristics of the craft.,2/14/06,45.3088889,-89.49638890000001
2346,10/15/05 23:00,Schuylkill Haven,PA,US,light,900.0,10 - 15 minutes,Amber colored lights in sky.,3/4/08,40.6305556,-76.17138890000001
2347,10/15/05 23:40,Thunder Bay (Canada),ON,CA,disk,120.0,2 minutes,Cloudly except for a circle around the near full moon&#44 which was illuminated in blues and greens&#44 then a saucer appeared,10/20/05,48.4,-89.233333
2348,38641,Spanaway,WA,US,oval,1800.0,1:30 min,cloud inhaler,5/15/06,47.1041667,-122.43333329999999
2349,10/15/06 0:15,Moab,UT,US,fireball,60.0,1 minute,Object entering the atmosphere&#44 3 red&#44 green and blue lights spinning and slowing down as if landing.,12/7/06,38.5733333,-109.54916670000001
2350,10/15/06 0:30,Lockport,IL,US,circle,300.0,5 minutes,It was a dark circle with several exrememly bright&#44 shiny&#44 silver lines/beams emitting from the entire circle. It moved quickly from ea,10/30/06,41.5894444,-88.0577778
